DE3,7.053282
CD0,7.053351
AW1,7.053563
AL1,7.053717
CD0,7.054456
DE3,14.214251
DE4,16.359046
DE6,20.959475
DE5,28.678306
DE5,32.672259
DE1,35.589019
DL1,35.589487
DW1,35.589810
RE1,35.590048
CA4,35.727739
AW1,35.728175
DW1,35.844511
AW2,35.844721
AL2,35.844874
DE2,38.915722
DL2,38.915975
DW2,38.916134
RE2,38.916232
AW6,39.045267
DE2,45.460657
DE4,48.724125
DW6,48.855832
CD0,48.856561
DE1,53.221872
AW1,58.850686
AL1,58.850804
CD0,58.851186
DE1,63.274698
DL1,63.275049
DW1,63.275378
RE1,63.275660
CA4,63.405489
AW1,63.406650
AL2,63.544946
DE1,63.546831
DW1,63.547421
RE1,63.547877
AW2,64.715921
DE1,70.096997
DE2,84.187464
DL2,84.188057
DW2,84.188506
RE2,84.188903
AW5,84.318588
DE6,89.237767
DE5,91.057196
DW5,91.057800
RE5,91.058213
AW1,91.201771
AL1,91.202251
CD0,91.203182
DE5,95.093228
DE1,99.727586
DL1,99.727914
DW1,99.728090
RE1,99.728202
CA4,99.933518
AW1,99.934363
DE1,99.939487
DW1,99.939867
RE1,99.940114
AW2,100.053439
AL2,100.053687
DE2,104.237547
DL2,104.237803
DW2,104.237964
RE2,104.238068
AW5,104.368237
DE4,108.488341
DW5,108.619724
CD0,108.620464
DE3,110.202393
AW1,118.632542
AL1,118.632838
CD0,118.633603
DE1,119.907908
DL1,119.908221
DW1,119.908383
RE1,119.908482
CA4,120.038492
AW1,120.038918
DW1,120.158426
AW2,121.328614
AL2,121.328825
DE2,122.940619
DL2,122.940870
DW2,122.941024
RE2,122.941123
AW6,123.071894
DE6,128.383580
DW6,128.383883
RE6,128.383994
AW1,128.508388
AL1,128.508580
CD0,128.509328
DE5,135.648954
DE1,139.278358
DL1,139.279002
DW1,139.279483
RE1,139.279918
CA4,139.402491
AW1,139.402829
DW1,139.528075
AW2,140.695604
AL2,140.696122
DE2,142.508926
DL2,142.509185
DW2,142.509343
RE2,142.509473
AW5,142.760655
DE5,147.644096
DW5,147.644401
RE5,147.644515
AW1,147.767526
AL1,147.767752
CD0,147.768511
DE5,151.717165
DE1,157.348153
DL1,157.348322
DW1,157.348404
RE1,157.348454
CA4,157.474744
AW2,157.474956
AL1,157.475074
DL1,157.598853
DL1,157.599070
AL2,158.765081
DE2,163.004344
DL2,163.004624
DW2,163.004796
RE2,163.004899
AW5,163.135322
DE6,168.884994
DE5,170.686389
DW5,170.686746
RE5,170.686883
AW1,170.824407
AL1,170.824596
CD0,170.825339
DE5,174.747521
DE1,179.844111
DL1,179.844393
DW1,179.844553
RE1,179.844656
CA1,179.974960
AW1,179.975326
DE1,180.097428
DW1,180.097656
RE1,180.097764
AW2,180.097915
AL2,180.098063
DE2,184.969912
DL2,184.970248
DW2,184.970471
RE2,184.970613
AW4,185.100778
DE4,189.080568
DW4,189.080782
RE4,189.080860
RE1,189.206327
AW1,189.206633
AL1,189.206831
CD0,189.207579
DE1,193.481535
DL1,193.481849
DW1,193.482058
RE1,193.482200
CA4,193.594461
AW1,193.594982
DE2,196.933082
AW5,197.063981
DW1,197.177521
DE6,200.144874
DE5,202.633875
DW5,202.634324
RE5,202.634496
RE1,202.759051
AW1,202.759377
AL1,202.759581
CD0,202.760329
DE5,206.616287
DE1,209.840794
DL1,209.841070
DW1,209.841224
RE1,209.841322
CA4,210.061608
AW1,210.062020
DE1,210.065750
DW1,210.065926
RE1,210.066027
AW2,210.178668
AL2,210.178886
DE2,215.199176
DL2,215.199418
DW2,215.199572
RE2,215.199672
AW6,215.329546
DE6,221.008836
DW6,221.009147
RE6,221.009257
AW1,221.133399
AL1,221.133630
CD0,221.134402
DE1,232.357671
DL1,232.357920
DW1,232.358077
RE1,232.358175
CA4,232.489005
AW1,232.489420
DE1,232.650908
DW1,232.651163
RE1,232.651313
AW2,233.817515
AL2,233.817779
DE2,244.631089
DL2,244.631387
DW2,244.631608
RE2,244.631794
AW6,244.762241
DE6,249.290505
DW6,249.290885
RE6,249.291036
AW1,249.415147
AL1,249.415453
CD0,249.416234
DE5,265.035498
DE1,269.662529
DL1,269.663283
DW1,269.663838
RE1,269.664232
CA4,269.905068
AW1,269.906249
DE1,269.925932
DW1,269.926660
RE1,269.927097
AW2,270.041146
AL2,270.041379
DE2,274.789652
DL2,274.790216
DW2,274.790673
RE2,274.791051
AW6,275.016135
DE4,279.746311
DW6,279.895280
CD0,279.896033
DE1,289.059437
AW1,289.971105
AL1,289.971346
CD0,289.972155
DE1,289.990730
DL1,289.991007
DW1,289.991158
RE1,289.991256
CA1,290.123101
AW1,290.123466
DW1,290.262236
AW2,290.262404
AL2,290.262563
DE1,292.081819
DE2,293.216800
DL2,293.217043
DW2,293.217200
RE2,293.217301
AW3,293.354586
DE2,297.277641
DE4,299.085400
DE3,302.127364
DW3,302.127792
RE3,302.127948
RE1,302.261005
AW1,302.261395
AL1,302.261606
CD0,302.262432
DE1,307.241825
DL1,307.242156
DW1,307.242363
RE1,307.242528
CA4,307.478003
AW1,307.478619
DE1,307.482981
DW1,307.483248
RE1,307.483411
AW2,307.596270
AL2,307.596500
DE2,311.790153
DL2,311.790440
DW2,311.790653
RE2,311.790837
AW6,311.920667
DE6,316.018580
DW6,316.019016
RE6,316.019167
RE1,316.142131
AW1,316.142848
AL1,316.143341
CD0,316.144137
DE1,324.332846
DL1,324.333424
DW1,324.333955
RE1,324.334340
CA4,324.463773
AW1,324.464176
DW1,324.632417
AW2,324.633015
AL2,324.633490
DE1,324.634631
DE2,328.231112
DL2,328.231672
DW2,328.232137
RE2,328.232517
AW5,328.362814
DE6,332.066967
DE5,334.570451
DW5,334.570766
RE5,334.570882
CD0,334.690149
AW1,336.478765
AL1,336.479266
DE5,338.946114
DE1,342.843453
DL1,342.843852
DW1,342.844062
RE1,342.844204
CA1,342.974772
AW1,342.975311
DW1,343.095918
AW2,343.096107
AL2,343.096250
DE1,343.766947
DE2,344.821993
DL2,344.822290
DW2,344.822492
RE2,344.822722
AW4,344.952027
DE4,349.238679
DW4,349.238985
RE4,349.239093
RE1,349.378315
AW1,349.378616
AL1,349.378776
CD0,349.379561
DE1,364.006173
DL1,364.006454
DW1,364.006604
RE1,364.006698
CA4,364.137923
AW1,364.138444
DW1,364.259020
AW2,364.259204
AL2,364.259346
DE1,369.783959
DE2,376.035348
DL2,376.035488
DW2,376.035571
RE2,376.035619
AW6,376.161918
DE6,380.922948
DW6,380.923136
RE6,380.923209
RE1,381.048065
AW1,381.048644
AL1,381.049637
CD0,381.050466
DE1,388.731248
DL1,388.731508
DW1,388.731673
RE1,388.731792
CA4,388.857490
AW2,388.857711
AL2,388.981579
DE2,392.082929
DL2,392.083166
DW2,392.083326
RE2,392.083608
AW6,392.211076
DE4,394.752891
DW6,394.888358
DE3,396.467118
AW1,404.893272
AL1,404.893483
CD0,404.893875
DE1,406.105480
DL1,406.105790
DW1,406.106015
RE1,406.106206
CA4,406.232486
AW2,406.233223
AL1,406.234099
DL1,406.357303
DL1,406.357812
AL2,407.529031
DE2,410.804906
DL2,410.805321
DW2,410.805546
RE2,410.805687
AW6,410.936230
DE5,415.721436
DE1,427.776957
DE2,430.496525
DE5,433.985518
DE6,436.207333
DW6,436.207525
RE6,436.207578
AW1,436.332072
AL1,436.332189
CD0,436.332585
DE1,444.306730
DL1,444.306897
DW1,444.306981
RE1,444.307029
CA4,444.433678
AW2,444.433903
AL2,444.434914
DE2,448.258451
DL2,448.259067
DW2,448.259625
RE2,448.260066
AW6,448.389091
DE6,453.053767
DW6,453.054077
RE6,453.054188
AW1,453.182719
AL1,453.182945
CD0,453.183704
DE1,461.009573
DL1,461.009764
DW1,461.009853
RE1,461.009905
CA1,461.136612
AW2,461.136832
AL1,461.136962
DL1,461.250265
DL1,461.250475
AL2,461.250623
DE2,464.603146
DL2,464.603278
DW2,464.603356
RE2,464.603407
AW4,464.759346
DE4,468.510161
DW4,468.510487
RE4,468.510604
RE1,468.634055
AW1,468.634339
AL1,468.634499
CD0,468.635252
DE1,472.705011
DL1,472.705204
DW1,472.705306
RE1,472.705378
CA1,472.831925
AW2,472.832199
AL1,472.832384
DL1,472.946189
DL1,472.946463
AL2,472.946660
DE2,476.486462
DL2,476.486720
DW2,476.486880
RE2,476.486981
AW3,476.617574
DE2,500.580793
DE6,502.884449
DW3,503.023585
CD0,503.024412
DE1,507.233311
DE1,511.317724
AW1,513.033890
AL1,513.034151
CD0,513.034987
DE1,513.479250
DL1,513.479573
DW1,513.479743
RE1,513.479844
CA1,513.608374
AW1,513.608796
DW1,513.730837
AW2,513.730963
AL2,513.731042
DE1,514.844805
DE2,516.238420
DL2,516.238652
DW2,516.238802
RE2,516.238900
AW4,516.369598
DE4,519.939101
DW4,519.939424
RE4,519.939579
AW1,520.064332
AL1,520.064584
CD0,520.065341
DE3,526.107368
DE2,536.796633
DE1,538.319945
DL1,538.320257
DW1,538.320462
RE1,538.320602
CA1,538.525180
AW1,538.525700
DE1,538.529624
DW1,538.529843
RE1,538.529987
AW2,538.643160
AL2,538.643677
DE2,552.240052
DL2,552.240161
DW2,552.240233
RE2,552.240280
AW3,552.365886
DE4,556.988604
DE3,559.253038
DW3,559.253438
RE3,559.253596
AW1,559.378101
AL1,559.378358
CD0,559.379173
DE1,565.068152
DL1,565.068340
DW1,565.068446
RE1,565.068521
CA4,565.193988
AW2,565.194415
AL2,565.319124
DE2,568.450861
DL2,568.451160
DW2,568.451377
RE2,568.451556
AW6,568.581857
DE2,573.118162
DE5,593.456887
DE6,603.033092
DW6,603.033438
RE6,603.033592
RE1,603.158581
AW1,603.158984
AL1,603.159195
CD0,603.159964
DE1,608.850673
DL1,608.851041
DW1,608.851246
RE1,608.851387
CA4,608.985101
AW1,608.985531
DW1,609.107123
AW2,609.107323
AL2,609.107474
DE1,611.598355
DE2,613.175275
DL2,613.175844
DW2,613.176306
RE2,613.176685
AW6,613.327763
DE4,619.842410
DW6,619.971869
CD0,619.972248
DE1,625.458768
AW1,629.989878
AL1,629.990133
CD0,629.990925
DE1,630.690051
DL1,630.690437
DW1,630.690646
RE1,630.690789
CA1,630.830805
AW1,630.831237
DW1,630.948462
AW2,630.948670
AL2,630.948813
DE1,633.100720
DE2,634.779440
DL2,634.779789
DW2,634.779991
RE2,634.780137
AW3,634.911654
DE4,638.638974
DE3,641.400855
DW3,641.401453
RE3,641.401879
RE1,641.544216
AW1,641.544787
AL1,641.545256
CD0,641.546032
DE1,646.941738
DL1,646.942007
DW1,646.942164
RE1,646.942264
CA4,647.072764
AW1,647.073146
DE1,647.257161
DW1,647.257374
RE1,647.257479
AW2,648.485129
AL2,648.485236
DE1,651.542356
DE2,654.290432
DL2,654.291034
DW2,654.291534
RE2,654.291972
AW5,654.437552
DE6,660.284004
DE5,663.092002
DW5,663.092365
RE5,663.092516
RE1,663.231284
AW1,663.231547
AL1,663.231699
CD0,663.232503
DE5,667.257157
DE1,671.259058
DL1,671.259199
DW1,671.259275
RE1,671.259323
CA1,671.380335
AW2,671.380565
AL2,671.492626
DE2,675.287560
DL2,675.287688
DW2,675.287770
RE2,675.287818
AW4,675.417003
DE4,677.522838
DW4,677.523424
RE4,677.523841
RE1,677.666576
AW1,677.666737
AL1,677.666812
CD0,677.667195
DE1,682.587269
DL1,682.587547
DW1,682.587693
RE1,682.587786
CA1,682.718441
AW1,682.718869
DW1,682.840456
AW2,682.840673
AL2,682.840829
DE1,686.534791
DE2,691.988230
DL2,691.988497
DW2,691.988695
RE2,691.988834
AW4,692.120852
DE4,696.418770
DW4,696.419004
RE4,696.419098
AW1,696.544895
AL1,696.545073
CD0,696.545473
DE1,700.772885
DL1,700.773195
DW1,700.773343
RE1,700.773436
CA1,700.904059
AW1,700.904843
DW1,701.025121
AW2,701.025330
AL2,701.025484
DE2,705.390069
DL2,705.390303
DW2,705.390456
RE2,705.390557
AW4,705.533641
DE4,709.549957
DW4,709.550307
RE4,709.550517
AW1,709.741647
AL1,709.742058
CD0,709.742934
DE1,715.291418
DL1,715.291773
DW1,715.291997
RE1,715.292153
CA1,715.425563
AW1,715.426021
DW1,715.543250
AW2,715.543454
AL2,715.543608
DE2,718.579032
DL2,718.579182
DW2,718.579264
RE2,718.579314
AW3,718.705574
DE4,723.051237
DE3,727.935914
DW3,727.936229
RE3,727.936341
AW1,728.060404
AL1,728.060779
CD0,728.061547
DE1,733.380004
DL1,733.380274
DW1,733.380440
RE1,733.380495
CA4,733.507086
AW2,733.507690
AL1,733.508223
DL1,733.633104
DL1,733.633344
AL2,734.806214
DE2,736.311627
DL2,736.311854
DW2,736.312014
RE2,736.312128
AW5,736.441431
DE6,742.019566
DE5,744.461098
DW5,744.461441
RE5,744.461591
RE1,744.583335
AW1,744.583604
AL1,744.583754
DE5,748.605946
DE1,751.984675
DL1,751.985997
DW1,751.986489
RE1,751.986881
CA4,752.115257
AW1,752.115556
DE1,752.268322
DW1,752.268445
RE1,752.268500
AW2,753.439300
AL2,753.439803
DE2,756.573977
DL2,756.574165
DW2,756.574270
RE2,756.574343
AW6,756.700712
DE4,760.427244
DW6,760.556226
CD0,760.556970
DE1,769.903870
AW1,770.641481
AL1,770.641687
CD0,770.642441
DE1,770.660714
DL1,770.661039
DW1,770.661195
RE1,770.661294
CA4,770.796347
AW1,770.796775
DW1,770.913224
AW2,770.913474
AL2,770.913706
DE2,774.119699
DL2,774.120001
DW2,774.120205
RE2,774.120347
AW6,774.251234
DE6,779.353928
DW6,779.354262
RE6,779.354675
AW1,779.485955
AL1,779.486514
CD0,779.487273
DE1,783.309066
DL1,783.309322
DW1,783.309479
RE1,783.309580
CA4,783.440813
AW1,783.441246
DW1,783.561984
AW2,783.562254
AL2,783.562457
DE1,786.085727
DE2,787.558608
DL2,787.558843
DW2,787.559000
RE2,787.559100
AW6,787.690127
DE4,791.295779
DW6,791.430509
CD0,791.431271
DE1,798.156652
AW1,801.421752
AL1,801.421931
CD0,801.422787
DE1,801.555500
DL1,801.555954
DW1,801.556278
RE1,801.556558
CA1,801.680208
AW1,801.680646
DW1,801.803915
AW2,801.804104
AL2,801.804255
DE1,802.003745
DE1,806.219221
DE2,808.518348
DL2,808.518613
DW2,808.518772
RE2,808.518873
AW4,808.651164
DE4,812.857357
DW4,812.857821
RE4,812.858078
RE1,812.988894
AW1,812.989214
AL1,812.989432
CD0,812.990231
DE4,816.928379
DE1,822.240345
DL1,822.240733
DW1,822.240944
RE1,822.241087
CA4,822.471999
AW1,822.473236
AW2,822.478295
AL2,822.479081
DE1,822.480539
DW1,822.481039
RE1,822.481564
DE2,827.047790
DL2,827.048380
DW2,827.048825
RE2,827.049222
AW5,827.178213
DE4,830.640988
DW5,830.773445
CD0,830.774184
DE3,834.162609
AW1,840.780818
AL1,840.781019
CD0,840.781405
DE1,842.626456
DL1,842.626776
DW1,842.626936
RE1,842.627035
CA1,842.761363
AW1,842.761776
AW2,842.764949
AL2,842.765114
DW1,842.879182
DE2,845.751225
DL2,845.751465
DW2,845.751616
RE2,845.751717
AW4,845.881851
DE4,850.467255
DW4,850.467607
RE4,850.467758
RE1,850.592883
AW1,850.593252
AL1,850.593464
CD0,850.594219
DE1,855.535125
DL1,855.535447
DW1,855.535647
RE1,855.535788
CA4,855.648000
AW1,855.648546
DE1,855.789670
DW1,855.789860
RE1,855.789956
AW2,857.995748
AL2,857.996249
DE1,859.964452
DE2,865.374274
DL2,865.374577
DW2,865.374781
RE2,865.374921
AW6,865.505939
DE2,869.736978
DE6,872.275040
DW6,872.275772
RE6,872.276167
RE1,872.404137
AW1,872.404672
AL1,872.405145
CD0,872.406692
DE5,875.769041
DE1,878.994117
DL1,878.994372
DW1,878.994532
RE1,878.994631
CA1,879.106723
AW1,879.107132
DE1,879.281800
DW1,879.282004
RE1,879.282109
AW2,883.719070
AL2,883.719267
DE2,887.254063
DL2,887.254336
DW2,887.254533
RE2,887.254673
AW4,887.384230
DE4,891.802207
DW4,891.802902
RE4,891.803098
RE1,891.942522
AW1,891.942903
AL1,891.943072
CD0,891.943822
DE1,896.370730
DL1,896.371049
DW1,896.371284
RE1,896.371441
CA1,896.509993
AW1,896.510418
DW1,896.626959
AW2,896.627184
AL2,896.627342
DE2,902.814325
DL2,902.814564
DW2,902.814723
RE2,902.814824
AW4,902.945581
DE4,906.545570
DW4,906.545767
RE4,906.545829
AW1,906.668584
AL1,906.668810
CD0,906.669585
DE1,911.386533
DL1,911.386696
DW1,911.386777
RE1,911.386827
CA4,911.512949
AW2,911.513305
AL1,911.513539
DL1,912.631008
DL1,912.631233
AL2,912.923342
DE2,915.549785
DL2,915.550035
DW2,915.550194
RE2,915.550295
AW5,915.682502
DE4,920.297043
DW5,920.433681
CD0,920.434438
AW1,930.431896
AL1,930.432262
CD0,930.433133
DE1,932.480981
DL1,932.481346
DW1,932.481599
RE1,932.481745
CA4,932.615512
AW1,932.615943
DW1,932.736480
AW2,932.736676
AL2,932.736830
DE1,933.227968
DE2,936.598268
DL2,936.598513
DW2,936.598671
RE2,936.598770
AW6,936.730222
DE6,942.074908
DW6,942.075279
RE6,942.075451
AW1,942.218158
AL1,942.218456
CD0,942.219279
DE1,945.711584
DL1,945.711828
DW1,945.711950
RE1,945.712033
CA1,945.838162
AW2,945.838425
AL2,945.950903
DE2,949.950429
DL2,949.950740
DW2,949.950947
RE2,949.951104
AW4,950.081934
DE4,953.463455
DW4,953.464100
RE4,953.464493
